total_attempts,StrtgyTriggered,TriggeredByFailAlloc,FreeAllocAbvThrsld,FreeMemNotAlloc,invalid class id,rDHpS < vPDHpS,improv.< minDiff,improv.< diffRatio * vPDHpS,Final Miss Ratio,minDiff,diffRatio,minSlabs,numSlabsFreeMem,minLTA,maxLTA
279,262,1,0,15,0,0,0,0,0.062029,100,0.250000,1,2,0,0
286,266,1,0,16,0,0,0,2,0.06187900000000002,80,0.150000,5,2,0,0
286,269,1,0,15,0,0,0,0,0.061779999999999946,100,0.250000,4,1,0,0
291,272,1,0,17,0,0,0,0,0.06167599999999995,60,0.100000,3,2,0,0
294,276,1,0,16,0,0,0,0,0.06160399999999999,90,0.250000,3,5,0,0
282,265,1,0,15,0,0,0,0,0.06193199999999999,90,0.200000,3,4,0,0
282,265,1,0,15,0,0,0,0,0.06196900000000005,20,0.050000,3,5,0,0
283,266,1,0,15,0,0,0,0,0.06189100000000003,20,0.250000,3,5,0,0
277,261,1,0,14,0,0,0,0,0.062087,30,0.150000,3,2,0,0
285,268,1,0,15,0,0,0,0,0.061888000000000054,70,0.250000,3,4,0,0
284,267,1,0,15,0,0,0,0,0.06182900000000002,40,0.150000,1,1,0,0
268,252,1,0,14,0,0,0,0,0.06211,100,0.150000,5,5,0,0
273,257,1,0,14,0,0,0,0,0.062087,20,0.150000,3,3,0,0
279,263,1,0,14,0,0,0,0,0.06201699999999999,40,0.100000,1,2,0,0
293,276,1,0,15,0,0,0,0,0.061489000000000016,40,0.150000,2,3,0,0
282,264,1,0,16,0,0,0,0,0.06199100000000002,20,0.100000,1,5,0,0
280,263,1,0,15,0,0,0,0,0.06200300000000003,10,0.200000,1,3,0,0
281,265,1,0,14,0,0,0,0,0.06190799999999996,20,0.200000,2,4,0,0
278,262,1,0,14,0,0,0,0,0.062085999999999975,50,0.150000,4,5,0,0
290,274,1,0,14,0,0,0,0,0.061661999999999995,10,0.200000,2,4,0,0
289,271,1,0,16,0,0,0,0,0.06180300000000005,80,0.200000,2,5,0,0
282,263,1,0,15,0,0,0,2,0.06192600000000004,60,0.250000,5,3,0,0
289,271,1,0,16,0,0,0,0,0.06167400000000001,90,0.050000,4,5,0,0
279,263,1,0,14,0,0,0,0,0.062027000000000054,10,0.250000,3,1,0,0
289,272,1,0,15,0,0,0,0,0.06174999999999997,60,0.200000,4,4,0,0
298,281,1,0,15,0,0,0,0,0.06182900000000002,20,0.200000,4,1,0,0
284,266,1,0,16,0,0,0,0,0.06189900000000004,30,0.150000,3,1,0,0
279,263,1,0,14,0,0,0,0,0.06197200000000003,50,0.100000,1,3,0,0
283,265,1,0,16,0,0,0,0,0.06196199999999996,40,0.250000,4,3,0,0
280,264,1,0,14,0,0,0,0,0.06194299999999997,20,0.050000,2,3,0,0
287,265,1,0,16,0,0,0,4,0.06192299999999995,70,0.150000,5,5,0,0
280,263,1,0,15,0,0,0,0,0.06201000000000001,40,0.100000,2,2,0,0
275,259,1,0,14,0,0,0,0,0.06212799999999996,10,0.050000,4,4,0,0
280,263,1,0,15,0,0,0,0,0.062083,40,0.050000,5,5,0,0
280,264,1,0,14,0,0,0,0,0.061985999999999986,60,0.050000,5,5,0,0
271,254,1,0,15,0,0,0,0,0.06205099999999997,100,0.150000,3,5,0,0
297,263,1,0,15,0,0,0,17,0.06161700000000003,80,0.200000,5,3,0,0
285,266,1,0,15,0,0,0,2,0.061944,90,0.100000,5,3,0,0
281,264,1,0,15,0,0,0,0,0.061953000000000036,70,0.150000,1,3,0,0
284,267,1,0,15,0,0,0,0,0.061809,70,0.150000,1,2,0,0
283,265,1,0,16,0,0,0,0,0.062078999999999995,60,0.200000,4,1,0,0
291,272,1,0,17,0,0,0,0,0.06170500000000001,80,0.150000,1,2,0,0
281,265,1,0,14,0,0,0,0,0.061861000000000055,50,0.250000,1,1,0,0
280,263,1,0,15,0,0,0,0,0.06202300000000005,60,0.100000,5,4,0,0
283,266,1,0,15,0,0,0,0,0.06182900000000002,70,0.250000,1,5,0,0
279,262,1,0,15,0,0,0,0,0.062031999999999976,80,0.050000,1,1,0,0
283,266,1,0,15,0,0,0,0,0.06186999999999998,20,0.200000,1,1,0,0
284,268,1,0,14,0,0,0,0,0.06176999999999999,80,0.050000,4,5,0,0
279,263,1,0,14,0,0,0,0,0.06196500000000005,10,0.050000,1,1,0,0
281,264,1,0,15,0,0,0,0,0.06194900000000003,10,0.100000,4,2,0,0
286,270,1,0,14,0,0,0,0,0.061795000000000044,90,0.150000,1,3,0,0
276,260,1,0,14,0,0,0,0,0.06218000000000001,50,0.250000,4,1,0,0
279,263,1,0,14,0,0,0,0,0.06198099999999995,20,0.100000,3,3,0,0
285,267,1,0,16,0,0,0,0,0.06181099999999995,40,0.100000,1,3,0,0
290,274,1,0,14,0,0,0,0,0.061636000000000024,90,0.150000,1,1,0,0
280,263,1,0,15,0,0,0,0,0.06202799999999997,40,0.250000,1,1,0,0
274,258,1,0,14,0,0,0,0,0.06218699999999999,50,0.200000,5,5,0,0
291,272,1,0,17,0,0,0,0,0.06167900000000004,100,0.200000,2,4,0,0
277,259,1,0,16,0,0,0,0,0.06202200000000002,100,0.100000,5,4,0,0
276,260,1,0,14,0,0,0,0,0.06216100000000002,90,0.050000,1,2,0,0
276,260,1,0,14,0,0,0,0,0.062111999999999945,50,0.150000,4,1,0,0
291,273,1,0,16,0,0,0,0,0.06171000000000004,80,0.050000,2,3,0,0
289,273,1,0,14,0,0,0,0,0.061643,10,0.100000,4,3,0,0
285,268,1,0,15,0,0,0,0,0.06192600000000004,100,0.150000,4,2,0,0
282,265,1,0,15,0,0,0,0,0.06191800000000003,40,0.200000,2,1,0,0
290,272,1,0,16,0,0,0,0,0.06176999999999999,40,0.050000,4,2,0,0
298,279,1,0,17,0,0,0,0,0.061468999999999996,40,0.050000,3,4,0,0
290,272,1,0,16,0,0,0,0,0.06147800000000003,30,0.100000,3,2,0,0
285,268,1,0,15,0,0,0,0,0.06186499999999995,20,0.250000,1,3,0,0
287,269,1,0,16,0,0,0,0,0.06171899999999997,20,0.100000,3,2,0,0
283,261,1,0,16,0,0,0,4,0.062033000000000005,30,0.250000,5,5,0,0
283,266,1,0,15,0,0,0,0,0.06187200000000004,10,0.250000,1,5,0,0
281,265,1,0,14,0,0,0,0,0.061941000000000024,60,0.050000,4,3,0,0
283,266,1,0,15,0,0,0,0,0.061848000000000014,80,0.150000,3,3,0,0
291,272,1,0,17,0,0,0,0,0.06160100000000002,30,0.100000,1,2,0,0
279,262,1,0,15,0,0,0,0,0.06203599999999998,10,0.050000,5,3,0,0
287,269,1,0,16,0,0,0,0,0.06193700000000002,100,0.200000,4,4,0,0
281,264,1,0,15,0,0,0,0,0.06196400000000002,100,0.100000,2,3,0,0
283,266,1,0,15,0,0,0,0,0.061972999999999945,60,0.050000,4,4,0,0
280,264,1,0,14,0,0,0,0,0.06182399999999999,50,0.250000,1,5,0,0
290,273,1,0,15,0,0,0,0,0.06170600000000004,70,0.100000,2,1,0,0
288,270,1,0,16,0,0,0,0,0.06176400000000004,90,0.050000,1,5,0,0
283,267,1,0,14,0,0,0,0,0.06186599999999998,10,0.100000,1,2,0,0
287,270,1,0,15,0,0,0,0,0.061628000000000016,90,0.150000,2,2,0,0
282,266,1,0,14,0,0,0,0,0.06185700000000005,80,0.200000,2,4,0,0
276,259,1,0,15,0,0,0,0,0.06190399999999996,100,0.100000,2,5,0,0
280,264,1,0,14,0,0,0,0,0.06193199999999999,60,0.250000,3,1,0,0
280,262,1,0,15,0,0,0,1,0.061933000000000016,60,0.200000,5,2,0,0
282,265,1,0,15,0,0,0,0,0.061946999999999974,40,0.150000,1,4,0,0
286,265,1,0,15,0,0,0,4,0.06179199999999996,100,0.200000,5,1,0,0
293,275,1,0,16,0,0,0,0,0.06164400000000003,80,0.150000,4,5,0,0
280,261,1,0,15,0,0,0,2,0.06179599999999996,100,0.250000,5,4,0,0
283,267,1,0,14,0,0,0,0,0.06184500000000004,60,0.150000,1,2,0,0
288,269,1,0,15,0,0,1,2,0.06176899999999996,80,0.050000,5,3,0,0
287,270,1,0,15,0,0,0,0,0.061794000000000016,90,0.250000,2,2,0,0
295,278,1,0,15,0,0,0,0,0.06119600000000003,40,0.200000,1,4,0,0
289,271,1,0,16,0,0,0,0,0.06173899999999999,40,0.250000,2,5,0,0
282,266,1,0,14,0,0,0,0,0.061888000000000054,70,0.250000,4,2,0,0
275,259,1,0,14,0,0,0,0,0.06210199999999999,100,0.050000,3,4,0,0
277,260,1,0,15,0,0,0,0,0.06208999999999998,40,0.050000,2,5,0,0
275,259,1,0,14,0,0,0,0,0.06216100000000002,60,0.250000,5,1,0,0
286,269,1,0,15,0,0,0,0,0.061701000000000006,90,0.050000,3,3,0,0
280,263,1,0,15,0,0,0,0,0.062026000000000026,80,0.200000,2,2,0,0
285,268,1,0,15,0,0,0,0,0.06185099999999999,90,0.150000,2,4,0,0
288,271,1,0,15,0,0,0,0,0.06171099999999996,40,0.250000,4,1,0,0
281,264,1,0,15,0,0,0,0,0.06196800000000002,100,0.050000,1,3,0,0
278,262,1,0,14,0,0,0,0,0.06206100000000003,70,0.150000,4,3,0,0
281,263,1,0,16,0,0,0,0,0.06193499999999996,40,0.250000,2,3,0,0
290,273,1,0,15,0,0,0,0,0.061748000000000025,10,0.250000,4,1,0,0
288,271,1,0,15,0,0,0,0,0.061714999999999964,90,0.250000,4,1,0,0
287,264,1,0,16,0,0,0,5,0.06197600000000003,40,0.150000,5,3,0,0
279,263,1,0,14,0,0,0,0,0.06197699999999995,10,0.050000,3,4,0,0
276,260,1,0,14,0,0,0,0,0.06203000000000003,10,0.200000,3,3,0,0
281,264,1,0,15,0,0,0,0,0.062002,100,0.100000,2,4,0,0
280,263,1,0,15,0,0,0,0,0.06196500000000005,10,0.100000,1,4,0,0
275,259,1,0,14,0,0,0,0,0.062231999999999954,20,0.250000,5,2,0,0
289,268,1,0,15,0,0,0,4,0.06175900000000001,70,0.100000,5,3,0,0
281,264,1,0,15,0,0,0,0,0.06204299999999996,60,0.200000,2,1,0,0
273,257,1,0,14,0,0,0,0,0.062217999999999996,30,0.200000,3,5,0,0
286,268,1,0,16,0,0,0,0,0.06187100000000001,100,0.200000,1,1,0,0
278,262,1,0,14,0,0,0,0,0.062000000000000055,80,0.100000,4,3,0,0
288,271,1,0,15,0,0,0,0,0.061753999999999976,80,0.100000,4,1,0,0
281,264,1,0,15,0,0,0,0,0.06203499999999995,50,0.100000,2,1,0,0
284,265,1,0,17,0,0,0,0,0.06191100000000005,70,0.100000,1,2,0,0
280,262,1,0,15,0,0,0,1,0.06213599999999997,70,0.200000,5,5,0,0
276,260,1,0,14,0,0,0,0,0.06212700000000004,30,0.250000,2,3,0,0
278,261,1,0,15,0,0,0,0,0.06211,40,0.050000,2,1,0,0
282,266,1,0,14,0,0,0,0,0.061880000000000046,80,0.250000,3,2,0,0
281,264,1,0,15,0,0,0,0,0.062083,70,0.100000,4,1,0,0
273,257,1,0,14,0,0,0,0,0.062124999999999986,20,0.150000,4,5,0,0
289,271,1,0,16,0,0,0,0,0.061807999999999974,90,0.200000,2,5,0,0
274,258,1,0,14,0,0,0,0,0.06223400000000001,100,0.050000,5,3,0,0
283,266,1,0,15,0,0,0,0,0.061948,60,0.200000,2,5,0,0
287,268,1,0,17,0,0,0,0,0.06184400000000001,40,0.050000,1,1,0,0
282,264,1,0,16,0,0,0,0,0.06198300000000001,50,0.200000,2,2,0,0
288,270,1,0,16,0,0,0,0,0.06176999999999999,60,0.050000,4,1,0,0
280,263,1,0,15,0,0,0,0,0.06201800000000002,30,0.100000,5,1,0,0
282,265,1,0,14,0,0,0,1,0.062000000000000055,100,0.150000,5,3,0,0
273,255,1,0,16,0,0,0,0,0.062051999999999996,100,0.150000,4,5,0,0
279,262,1,0,15,0,0,0,0,0.06207700000000005,70,0.050000,3,5,0,0
273,257,1,0,14,0,0,0,0,0.06215800000000005,70,0.100000,1,1,0,0
284,267,1,0,14,0,0,1,1,0.06188199999999999,70,0.100000,5,1,0,0
278,261,1,0,15,0,0,0,0,0.061993999999999994,30,0.100000,1,1,0,0
282,265,1,0,15,0,0,0,0,0.06183000000000005,40,0.050000,1,4,0,0
277,260,1,0,15,0,0,0,0,0.062145000000000006,10,0.150000,3,3,0,0
281,265,1,0,14,0,0,0,0,0.06195700000000004,10,0.100000,2,3,0,0
279,263,1,0,14,0,0,0,0,0.06200399999999995,10,0.200000,1,1,0,0
288,269,1,0,17,0,0,0,0,0.06179100000000004,80,0.150000,3,4,0,0
277,261,1,0,14,0,0,0,0,0.06210300000000002,60,0.150000,1,1,0,0
284,267,1,0,15,0,0,0,0,0.06190300000000004,20,0.150000,2,3,0,0
275,259,1,0,14,0,0,0,0,0.06217499999999998,50,0.150000,1,1,0,0
282,265,1,0,15,0,0,0,0,0.06198400000000004,70,0.150000,4,5,0,0
282,261,1,0,15,0,0,0,4,0.062019999999999964,70,0.250000,5,5,0,0
286,267,1,0,17,0,0,0,0,0.06190200000000001,30,0.150000,2,1,0,0
291,274,1,0,15,0,0,0,0,0.061477000000000004,90,0.050000,2,5,0,0
285,268,1,0,15,0,0,0,0,0.06189800000000001,40,0.200000,2,4,0,0
289,269,1,0,18,0,0,0,0,0.061887000000000025,40,0.250000,2,1,0,0
312,296,1,0,14,0,0,0,0,0.06091500000000005,30,0.100000,3,1,0,0
279,262,1,0,15,0,0,0,0,0.06209500000000001,30,0.150000,1,2,0,0
286,265,1,0,15,0,0,0,4,0.06190300000000004,30,0.150000,5,4,0,0
287,269,1,0,16,0,0,0,0,0.06183899999999998,50,0.250000,4,3,0,0
285,265,1,0,15,0,0,0,3,0.061961000000000044,10,0.150000,5,3,0,0
284,267,1,0,15,0,0,0,0,0.061819999999999986,90,0.250000,3,1,0,0
280,264,1,0,14,0,0,0,0,0.06194500000000003,40,0.100000,1,1,0,0
282,266,1,0,14,0,0,0,0,0.061773999999999996,30,0.150000,4,1,0,0
277,261,1,0,14,0,0,0,0,0.06204900000000002,10,0.200000,4,3,0,0
281,261,1,0,16,0,0,0,2,0.06206500000000004,40,0.200000,5,3,0,0
291,273,1,0,16,0,0,0,0,0.06168600000000002,30,0.250000,1,4,0,0
283,264,1,0,14,0,0,1,3,0.061945999999999946,50,0.150000,5,1,0,0
281,264,1,0,15,0,0,0,0,0.06193800000000005,20,0.050000,4,3,0,0
274,258,1,0,14,0,0,0,0,0.06218299999999999,10,0.050000,4,1,0,0
282,266,1,0,14,0,0,0,0,0.06188199999999999,40,0.150000,4,3,0,0
286,269,1,0,15,0,0,0,0,0.06173200000000001,80,0.100000,1,5,0,0
276,260,1,0,14,0,0,0,0,0.062132999999999994,20,0.100000,2,1,0,0
277,261,1,0,14,0,0,0,0,0.06201500000000004,60,0.050000,2,1,0,0
279,263,1,0,14,0,0,0,0,0.062038999999999955,50,0.050000,5,4,0,0
279,263,1,0,14,0,0,0,0,0.06204900000000002,20,0.100000,2,4,0,0
294,277,1,0,15,0,0,0,0,0.06151399999999996,30,0.200000,3,4,0,0
283,266,1,0,14,0,0,0,1,0.06194900000000003,30,0.050000,5,3,0,0
281,264,1,0,15,0,0,0,0,0.061998,90,0.200000,4,4,0,0
278,262,1,0,14,0,0,0,0,0.062053000000000025,90,0.150000,1,4,0,0
288,270,1,0,16,0,0,0,0,0.061773999999999996,90,0.250000,4,5,0,0
275,259,1,0,14,0,0,0,0,0.06212300000000004,70,0.150000,4,2,0,0
281,264,1,0,15,0,0,0,0,0.06204799999999999,60,0.100000,5,3,0,0
283,266,1,0,15,0,0,0,0,0.061907000000000045,50,0.250000,2,1,0,0
289,271,1,0,16,0,0,0,0,0.06173300000000004,60,0.150000,3,5,0,0
281,263,1,0,15,0,0,0,1,0.06207799999999997,80,0.100000,5,3,0,0
283,266,1,0,15,0,0,0,0,0.06190200000000001,20,0.150000,1,3,0,0
290,273,1,0,15,0,0,0,0,0.061779999999999946,90,0.050000,1,3,0,0
286,269,1,0,15,0,0,0,0,0.061746999999999996,10,0.050000,4,2,0,0
273,257,1,0,14,0,0,0,0,0.062151999999999985,100,0.050000,1,2,0,0
282,261,1,0,15,0,0,0,4,0.06199200000000005,70,0.250000,5,3,0,0
282,264,1,0,16,0,0,0,0,0.06193099999999996,30,0.200000,2,1,0,0
278,262,1,0,14,0,0,0,0,0.06198099999999995,70,0.250000,2,3,0,0
286,268,1,0,15,0,0,0,1,0.061907000000000045,60,0.050000,5,4,0,0
279,261,1,0,15,0,0,0,1,0.062105999999999995,90,0.200000,5,4,0,0
281,264,1,0,15,0,0,0,0,0.061939999999999995,100,0.050000,4,4,0,0
280,264,1,0,14,0,0,0,0,0.061946999999999974,10,0.100000,2,1,0,0
279,263,1,0,14,0,0,0,0,0.06187600000000004,90,0.150000,2,1,0,0
278,260,1,0,16,0,0,0,0,0.06203800000000004,60,0.200000,2,4,0,0
277,261,1,0,14,0,0,0,0,0.06203000000000003,10,0.150000,4,3,0,0
280,264,1,0,14,0,0,0,0,0.061919999999999975,70,0.150000,3,5,0,0
284,267,1,0,15,0,0,0,0,0.06181000000000003,30,0.150000,3,5,0,0
290,273,1,0,15,0,0,0,0,0.061741000000000046,60,0.150000,2,2,0,0
273,257,1,0,14,0,0,0,0,0.062119000000000035,40,0.250000,2,2,0,0
284,267,1,0,15,0,0,0,0,0.061806999999999945,80,0.250000,2,4,0,0
283,266,1,0,15,0,0,0,0,0.06190399999999996,50,0.050000,1,3,0,0
283,266,1,0,15,0,0,0,0,0.06190300000000004,80,0.100000,4,2,0,0
284,267,1,0,15,0,0,0,0,0.06195499999999998,90,0.050000,5,4,0,0
278,261,1,0,15,0,0,0,0,0.06201800000000002,40,0.150000,3,3,0,0
289,265,1,0,16,0,0,0,6,0.06176499999999996,100,0.150000,5,2,0,0
277,261,1,0,14,0,0,0,0,0.062027000000000054,20,0.250000,2,1,0,0
274,258,1,0,14,0,0,0,0,0.06214399999999998,20,0.150000,3,5,0,0
309,288,1,0,14,0,0,0,5,0.06098700000000001,20,0.250000,4,1,0,0
284,267,1,0,15,0,0,0,0,0.06191100000000005,90,0.250000,4,2,0,0
281,264,1,0,15,0,0,0,0,0.06200799999999995,20,0.050000,1,2,0,0
280,264,1,0,14,0,0,0,0,0.06193199999999999,10,0.050000,1,4,0,0
276,259,1,0,15,0,0,0,0,0.06211999999999995,60,0.050000,1,3,0,0
275,259,1,0,14,0,0,0,0,0.06209500000000001,20,0.150000,3,4,0,0
278,261,1,0,15,0,0,0,0,0.06214299999999995,60,0.100000,3,5,0,0
278,262,1,0,14,0,0,0,0,0.06203800000000004,80,0.200000,1,2,0,0
291,266,1,0,16,0,0,0,7,0.06177900000000003,40,0.150000,5,2,0,0
281,264,1,0,15,0,0,0,0,0.06198099999999995,40,0.200000,4,1,0,0
283,265,1,0,16,0,0,0,0,0.06199600000000005,90,0.050000,4,3,0,0
283,266,1,0,15,0,0,0,0,0.06185099999999999,20,0.200000,1,2,0,0
280,263,1,0,15,0,0,0,0,0.062053000000000025,70,0.200000,2,3,0,0
273,257,1,0,14,0,0,0,0,0.062165000000000026,10,0.200000,4,1,0,0
286,269,1,0,15,0,0,0,0,0.06183000000000005,70,0.100000,2,5,0,0
281,264,1,0,15,0,0,0,0,0.06207399999999996,90,0.050000,2,2,0,0
274,258,1,0,14,0,0,0,0,0.06211599999999995,70,0.100000,3,5,0,0
288,271,1,0,15,0,0,0,0,0.06165900000000002,30,0.250000,2,4,0,0
284,267,1,0,15,0,0,0,0,0.06182900000000002,90,0.250000,1,5,0,0
276,260,1,0,14,0,0,0,0,0.06210700000000002,80,0.100000,2,3,0,0
291,273,1,0,16,0,0,0,0,0.061594999999999955,40,0.150000,3,5,0,0
314,296,1,0,14,0,0,0,2,0.061050999999999966,60,0.100000,4,3,0,0
283,266,1,0,15,0,0,0,0,0.06186899999999995,40,0.150000,3,2,0,0
296,267,1,0,16,0,0,0,11,0.061590000000000034,60,0.150000,5,2,0,0
282,265,1,0,15,0,0,0,0,0.06204500000000002,30,0.200000,4,2,0,0
283,266,1,0,15,0,0,0,0,0.061886,70,0.200000,1,4,0,0
287,268,1,0,16,0,0,0,1,0.061860000000000026,20,0.050000,5,2,0,0
279,263,1,0,14,0,0,0,0,0.06207700000000005,90,0.100000,4,4,0,0
284,266,1,0,15,0,1,0,0,0.061917,90,0.050000,5,3,0,0
282,263,1,0,15,0,0,0,2,0.06201100000000004,70,0.150000,5,1,0,0
291,272,1,0,17,0,0,0,0,0.06168700000000005,20,0.050000,1,3,0,0
286,269,1,0,15,0,0,0,0,0.06181499999999995,90,0.100000,4,5,0,0
295,277,1,0,16,0,0,0,0,0.061463000000000045,70,0.100000,2,2,0,0
277,260,1,0,15,0,0,0,0,0.06211999999999995,40,0.200000,1,1,0,0
286,269,1,0,15,0,0,0,0,0.061760999999999955,10,0.050000,2,3,0,0
279,262,1,0,15,0,0,0,0,0.06209600000000004,60,0.200000,3,3,0,0
280,262,1,0,16,0,0,0,0,0.06207600000000002,100,0.100000,4,2,0,0
286,269,1,0,15,0,0,0,0,0.061880999999999964,100,0.150000,3,3,0,0
281,264,1,0,15,0,0,0,0,0.06201800000000002,20,0.100000,2,2,0,0
284,268,1,0,14,0,0,0,0,0.061782000000000004,70,0.150000,1,4,0,0
289,272,1,0,15,0,0,0,0,0.061722000000000055,50,0.050000,4,3,0,0
280,263,1,0,15,0,0,0,0,0.06200300000000003,10,0.100000,1,3,0,0
1316,919,1,0,69,0,0,191,193,0.05730500000000005,100,0.100000,1,3,0,0
295,279,1,0,14,0,0,0,0,0.06132899999999997,30,0.050000,1,1,0,0
285,268,1,0,15,0,0,0,0,0.06189800000000001,50,0.150000,3,5,0,0
302,283,1,0,17,0,0,0,0,0.061477000000000004,70,0.150000,4,1,0,0
292,274,1,0,16,0,0,0,0,0.06169000000000002,50,0.100000,3,3,0,0
279,262,1,0,15,0,0,0,0,0.062002,30,0.050000,1,5,0,0
280,263,1,0,15,0,0,0,0,0.061917,30,0.150000,4,3,0,0
283,265,1,0,16,0,0,0,0,0.061944,40,0.100000,3,3,0,0
285,268,1,0,15,0,0,0,0,0.061867000000000005,40,0.100000,2,3,0,0
277,260,1,0,15,0,0,0,0,0.06214299999999995,40,0.050000,3,1,0,0
281,265,1,0,14,0,0,0,0,0.06198099999999995,10,0.050000,2,2,0,0
272,255,1,0,15,0,0,0,0,0.06212200000000001,100,0.200000,4,5,0,0
275,259,1,0,14,0,0,0,0,0.062212000000000045,50,0.100000,5,3,0,0
294,277,1,0,15,0,0,0,0,0.061535000000000006,10,0.250000,1,4,0,0
281,264,1,0,15,0,0,0,0,0.062031999999999976,50,0.200000,2,3,0,0
287,267,1,0,16,0,0,0,2,0.061867000000000005,40,0.100000,5,3,0,0
277,260,1,0,15,0,0,0,0,0.062105999999999995,20,0.050000,2,2,0,0
284,266,1,0,16,0,0,0,0,0.061958999999999986,40,0.100000,4,3,0,0
287,270,1,0,15,0,0,0,0,0.06179100000000004,90,0.200000,4,2,0,0
282,265,1,0,15,0,0,0,0,0.062002,30,0.050000,4,3,0,0
273,257,1,0,14,0,0,0,0,0.062166000000000055,70,0.050000,1,4,0,0
288,271,1,0,15,0,0,0,0,0.06171400000000005,80,0.050000,1,4,0,0
287,263,1,0,14,0,0,0,8,0.061799999999999966,80,0.150000,5,4,0,0
276,259,1,0,15,0,0,0,0,0.06206500000000004,30,0.250000,2,5,0,0
274,258,1,0,14,0,0,0,0,0.06214200000000003,30,0.200000,2,4,0,0
292,275,1,0,15,0,0,0,0,0.06159800000000004,90,0.100000,4,1,0,0
280,264,1,0,14,0,0,0,0,0.062019999999999964,100,0.200000,2,3,0,0
281,263,1,0,15,0,0,0,1,0.06205700000000003,80,0.200000,5,2,0,0
280,263,1,0,15,0,0,0,0,0.06213000000000002,90,0.050000,5,5,0,0
274,258,1,0,14,0,0,0,0,0.062197999999999976,50,0.100000,4,2,0,0
296,267,1,0,14,0,0,1,13,0.06153799999999998,80,0.100000,5,4,0,0
290,272,1,0,16,0,0,0,0,0.06160600000000005,80,0.150000,2,3,0,0
293,276,1,0,15,0,0,0,0,0.06146499999999999,10,0.250000,2,4,0,0
283,264,1,0,16,0,0,0,1,0.06201000000000001,30,0.150000,5,5,0,0
284,265,1,0,16,0,0,0,1,0.06203700000000001,70,0.100000,5,2,0,0
287,270,1,0,15,0,0,0,0,0.06179100000000004,50,0.250000,4,2,0,0
284,267,1,0,15,0,0,0,0,0.06191199999999997,40,0.050000,3,3,0,0
290,273,1,0,15,0,0,0,0,0.06155699999999997,10,0.100000,4,5,0,0
283,265,1,0,16,0,0,0,0,0.061973999999999974,20,0.050000,4,4,0,0
279,263,1,0,14,0,0,0,0,0.06199699999999997,60,0.200000,1,5,0,0
286,269,1,0,15,0,0,0,0,0.06177100000000002,80,0.250000,2,1,0,0
281,265,1,0,14,0,0,0,0,0.06191500000000005,40,0.100000,3,4,0,0
286,268,1,0,16,0,0,0,0,0.061826999999999965,50,0.250000,1,3,0,0
284,267,1,0,15,0,0,0,0,0.06189699999999998,40,0.150000,4,4,0,0
285,268,1,0,15,0,0,0,0,0.061861000000000055,40,0.100000,4,1,0,0
291,274,1,0,15,0,0,0,0,0.06151399999999996,40,0.150000,1,5,0,0
274,257,1,0,15,0,0,0,0,0.062226000000000004,80,0.050000,5,4,0,0
284,267,1,0,15,0,0,0,0,0.06189800000000001,40,0.050000,4,5,0,0
292,270,1,0,15,0,0,1,5,0.06180399999999997,60,0.100000,5,2,0,0
279,263,1,0,14,0,0,0,0,0.06206400000000001,40,0.250000,1,4,0,0
288,264,1,0,15,0,0,0,7,0.06190300000000004,60,0.150000,5,1,0,0
276,259,1,0,15,0,0,0,0,0.062132999999999994,70,0.250000,3,5,0,0
313,297,1,0,14,0,0,0,0,0.06081199999999998,30,0.050000,3,4,0,0
280,263,1,0,15,0,0,0,0,0.06206100000000003,20,0.250000,1,5,0,0
279,263,1,0,14,0,0,0,0,0.06194900000000003,70,0.200000,2,2,0,0
277,261,1,0,14,0,0,0,0,0.06202300000000005,10,0.250000,3,4,0,0
282,265,1,0,15,0,0,0,0,0.06196500000000005,80,0.100000,3,2,0,0
281,263,1,0,16,0,0,0,0,0.06204100000000001,80,0.250000,3,1,0,0
287,269,1,0,14,0,0,1,2,0.06175600000000003,50,0.050000,5,5,0,0
288,271,1,0,15,0,0,0,0,0.06180300000000005,90,0.100000,4,2,0,0
283,266,1,0,15,0,0,0,0,0.061953999999999954,50,0.050000,3,5,0,0
277,261,1,0,14,0,0,0,0,0.06201000000000001,90,0.250000,2,4,0,0
278,262,1,0,14,0,0,0,0,0.06209399999999998,20,0.250000,4,3,0,0
278,262,1,0,14,0,0,0,0,0.06201599999999996,60,0.200000,3,5,0,0
277,261,1,0,14,0,0,0,0,0.06207700000000005,50,0.100000,5,5,0,0
279,262,1,0,15,0,0,0,0,0.06206999999999996,80,0.250000,4,3,0,0
279,262,1,0,15,0,0,0,0,0.06208800000000003,30,0.050000,4,2,0,0
278,262,1,0,14,0,0,0,0,0.062012999999999985,20,0.150000,3,2,0,0
289,272,1,0,15,0,0,0,0,0.06161700000000003,30,0.150000,4,4,0,0
273,257,1,0,14,0,0,0,0,0.062185999999999964,40,0.250000,4,2,0,0
290,273,1,0,15,0,0,0,0,0.061724,30,0.250000,1,2,0,0
283,266,1,0,15,0,0,0,0,0.06181800000000004,20,0.200000,2,5,0,0
285,268,1,0,15,0,0,0,0,0.06189199999999995,80,0.150000,1,4,0,0
277,260,1,0,15,0,0,0,0,0.06204200000000004,100,0.050000,5,4,0,0
287,269,1,0,16,0,0,0,0,0.06180300000000005,90,0.200000,3,5,0,0
285,268,1,0,15,0,0,0,0,0.06179900000000005,90,0.150000,1,2,0,0
